UserID,Name,Surname,Email,Gender,Race,Age,Province,Social Media Handle,Viewership.UserID,Viewership.Channel2,Viewership.RecordDate2,Viewership date,Viewership time,Viewership.Duration 2,Viewership.userid2,Column1
779592,Luanna ,Hoadley,Luanna 402@gmail.com,female,black,40,Gauteng,@Luanna 40,779592,Africa Magic,2016-02-08T04:52:00.000Z,2016-02-08T00:00:00.000Z,1899-12-31T04:52:00.000Z,0.00443287,779592,null
779618,Stefan ,Marek,Stefan 462@gmail.com,male,black,40,North West,@Stefan 46,779618,Africa Magic,2016-01-24T14:19:00.000Z,2016-01-24T00:00:00.000Z,1899-12-31T14:19:00.000Z,0.0000231481,779618,null
779618,Stefan ,Marek,Stefan 462@gmail.com,male,black,40,North West,@Stefan 46,779618,Channel O,2016-01-25T18:21:00.000Z,2016-01-25T00:00:00.000Z,1899-12-31T18:21:00.000Z,0.000138889,779618,null
779642,Lane ,Beville,Lane 115@mailxyz.com,male,black,42,Gauteng,@Lane 11,779642,Supersport Live Events,2016-01-25T21:25:00.000Z,2016-01-25T00:00:00.000Z,1899-12-31T21:25:00.000Z,0.0000462963,779642,null
779642,Lane ,Beville,Lane 115@mailxyz.com,male,black,42,Gauteng,@Lane 11,779642,Channel O,2016-01-21T21:17:00.000Z,2016-01-21T00:00:00.000Z,1899-12-31T21:17:00.000Z,0.006458333,779642,null
779642,Lane ,Beville,Lane 115@mailxyz.com,male,black,42,Gauteng,@Lane 11,779642,Channel O,2016-01-27T21:50:00.000Z,2016-01-27T00:00:00.000Z,1899-12-31T21:50:00.000Z,0.000138889,779642,null
779642,Lane ,Beville,Lane 115@mailxyz.com,male,black,42,Gauteng,@Lane 11,779642,Channel O,2016-01-22T16:02:00.000Z,2016-01-22T00:00:00.000Z,1899-12-31T16:02:00.000Z,0.001041667,779642,null
779656,Blanca ,Slane,Blanca 403@mail.com,female,black,29,Gauteng,@Blanca 40,779656,Trace TV,2016-01-15T07:57:00.000Z,2016-01-15T00:00:00.000Z,1899-12-31T07:57:00.000Z,0.006354167,779656,null
779656,Blanca ,Slane,Blanca 403@mail.com,female,black,29,Gauteng,@Blanca 40,779656,Africa Magic,2016-01-24T16:32:00.000Z,2016-01-24T00:00:00.000Z,1899-12-31T16:32:00.000Z,0,779656,null
779656,Blanca ,Slane,Blanca 403@mail.com,female,black,29,Gauteng,@Blanca 40,779656,Africa Magic,2016-01-24T20:10:00.000Z,2016-01-24T00:00:00.000Z,1899-12-31T20:10:00.000Z,0,779656,null
779656,Blanca ,Slane,Blanca 403@mail.com,female,black,29,Gauteng,@Blanca 40,779656,Africa Magic,2016-02-09T19:34:00.000Z,2016-02-09T00:00:00.000Z,1899-12-31T19:34:00.000Z,0,779656,null
779656,Blanca ,Slane,Blanca 403@mail.com,female,black,29,Gauteng,@Blanca 40,779656,Africa Magic,2016-02-08T19:51:00.000Z,2016-02-08T00:00:00.000Z,1899-12-31T19:51:00.000Z,0,779656,null
779656,Blanca ,Slane,Blanca 403@mail.com,female,black,29,Gauteng,@Blanca 40,779656,Africa Magic,2016-02-08T18:28:00.000Z,2016-02-08T00:00:00.000Z,1899-12-31T18:28:00.000Z,0.02255787,779656,null
791470,Gretta ,Mosser,Gretta 435@mailxyz.com,female,coloured,24,Gauteng,@Gretta 43,791470,E! Entertainment,2016-02-14T15:09:00.000Z,2016-02-14T00:00:00.000Z,1899-12-31T15:09:00.000Z,0.000925926,791470,null
809148,Efren ,Sytsma,Efren 132@gmail.com,male,indian_asian,35,Limpopo,@Efren 13,809148,ICC Cricket World Cup 2011,2016-03-13T13:17:00.000Z,2016-03-13T00:00:00.000Z,1899-12-31T13:17:00.000Z,0.006921296,809148,null
809148,Efren ,Sytsma,Efren 132@gmail.com,male,indian_asian,35,Limpopo,@Efren 13,809148,Trace TV,2016-02-20T22:40:00.000Z,2016-02-20T00:00:00.000Z,1899-12-31T22:40:00.000Z,0.003298611,809148,null
809148,Efren ,Sytsma,Efren 132@gmail.com,male,indian_asian,35,Limpopo,@Efren 13,809148,ICC Cricket World Cup 2011,2016-02-27T10:40:00.000Z,2016-02-27T00:00:00.000Z,1899-12-31T10:40:00.000Z,0.030115741,809148,null
802478,Hugh,Sieren,Hugh13@mail.com,male,white,24,Western Cape,@Hugh1,802478,SuperSport Blitz,2016-03-23T12:37:00.000Z,2016-03-23T00:00:00.000Z,1899-12-31T12:37:00.000Z,0.002777778,802478,null
802478,Hugh,Sieren,Hugh13@mail.com,male,white,24,Western Cape,@Hugh1,802478,SawSee,2016-03-21T11:41:00.000Z,2016-03-21T00:00:00.000Z,1899-12-31T11:41:00.000Z,0.000462963,802478,null
809151,Wilburn ,Mcculloch,Wilburn 303@mail.com,male,coloured,27,Western Cape,@Wilburn 30,809151,ICC Cricket World Cup 2011,2016-02-19T15:13:00.000Z,2016-02-19T00:00:00.000Z,1899-12-31T15:13:00.000Z,0.002523148,809151,null
809151,Wilburn ,Mcculloch,Wilburn 303@mail.com,male,coloured,27,Western Cape,@Wilburn 30,809151,Vuzu,2016-02-18T08:41:00.000Z,2016-02-18T00:00:00.000Z,1899-12-31T08:41:00.000Z,0.0000925926,809151,null
809152,Samuel ,Mcclaine,Samuel 261@yahoo.com,male,black,25,Gauteng,@Samuel 26,809152,Cartoon Network,2016-03-13T14:45:00.000Z,2016-03-13T00:00:00.000Z,1899-12-31T14:45:00.000Z,0.006863426,809152,null
809152,Samuel ,Mcclaine,Samuel 261@yahoo.com,male,black,25,Gauteng,@Samuel 26,809152,Channel O,2016-03-19T05:40:00.000Z,2016-03-19T00:00:00.000Z,1899-12-31T05:40:00.000Z,0.000520833,809152,null
809152,Samuel ,Mcclaine,Samuel 261@yahoo.com,male,black,25,Gauteng,@Samuel 26,809152,Channel O,2016-03-15T09:58:00.000Z,2016-03-15T00:00:00.000Z,1899-12-31T09:58:00.000Z,0.000104167,809152,null
809152,Samuel ,Mcclaine,Samuel 261@yahoo.com,male,black,25,Gauteng,@Samuel 26,809152,Channel O,2016-03-27T13:07:00.000Z,2016-03-27T00:00:00.000Z,1899-12-31T13:07:00.000Z,0.0025,809152,null
786241,Valentine ,Paradis,Valentine 475@mailxyz.com,male,black,48,Gauteng,@Valentine 47,786241,Channel O,2016-02-11T19:47:00.000Z,2016-02-11T00:00:00.000Z,1899-12-31T19:47:00.000Z,0.0003125,786241,null
809156,Hugh,Styer,Hugh14@abcmail.com,male,black,25,Mpumalanga,@Hugh1,809156,Cartoon Network,2016-03-02T17:49:00.000Z,2016-03-02T00:00:00.000Z,1899-12-31T17:49:00.000Z,0.000115741,809156,null
809156,Hugh,Styer,Hugh14@abcmail.com,male,black,25,Mpumalanga,@Hugh1,809156,Trace TV,2016-02-13T03:21:00.000Z,2016-02-13T00:00:00.000Z,1899-12-31T03:21:00.000Z,0.016458333,809156,null
809158,Michel ,Pascarella,Michel 201@yahoo.com,male,indian_asian,28,Gauteng,@Michel 20,809158,ICC Cricket World Cup 2011,2016-02-21T11:02:00.000Z,2016-02-21T00:00:00.000Z,1899-12-31T11:02:00.000Z,0.059328704,809158,null
809158,Michel ,Pascarella,Michel 201@yahoo.com,male,indian_asian,28,Gauteng,@Michel 20,809158,ICC Cricket World Cup 2011,2016-03-02T14:45:00.000Z,2016-03-02T00:00:00.000Z,1899-12-31T14:45:00.000Z,0.013449074,809158,null
809158,Michel ,Pascarella,Michel 201@yahoo.com,male,indian_asian,28,Gauteng,@Michel 20,809158,ICC Cricket World Cup 2011,2016-02-24T09:13:00.000Z,2016-02-24T00:00:00.000Z,1899-12-31T09:13:00.000Z,0.001851852,809158,null
809158,Michel ,Pascarella,Michel 201@yahoo.com,male,indian_asian,28,Gauteng,@Michel 20,809158,ICC Cricket World Cup 2011,2016-02-24T13:10:00.000Z,2016-02-24T00:00:00.000Z,1899-12-31T13:10:00.000Z,0.001527778,809158,null
809158,Michel ,Pascarella,Michel 201@yahoo.com,male,indian_asian,28,Gauteng,@Michel 20,809158,ICC Cricket World Cup 2011,2016-03-19T09:38:00.000Z,2016-03-19T00:00:00.000Z,1899-12-31T09:38:00.000Z,0.072268519,809158,null
809158,Michel ,Pascarella,Michel 201@yahoo.com,male,indian_asian,28,Gauteng,@Michel 20,809158,ICC Cricket World Cup 2011,2016-03-09T14:12:00.000Z,2016-03-09T00:00:00.000Z,1899-12-31T14:12:00.000Z,0.004560185,809158,null
809158,Michel ,Pascarella,Michel 201@yahoo.com,male,indian_asian,28,Gauteng,@Michel 20,809158,ICC Cricket World Cup 2011,2016-03-30T17:00:00.000Z,2016-03-30T00:00:00.000Z,1899-12-31T17:00:00.000Z,0.114907407,809158,null
786270,Emerson ,Pilot,Emerson 242@gmail.com,male,black,20,Limpopo,@Emerson 24,786270,Boomerang,2016-02-10T04:20:00.000Z,2016-02-10T00:00:00.000Z,1899-12-31T04:20:00.000Z,0.0000578704,786270,null
786343,Shane ,Pool,Shane 25@mailxyz.com,male,indian_asian,37,Kwazulu Natal,@Shane 2,786343,DStv Events 1,2016-01-13T04:55:00.000Z,2016-01-13T00:00:00.000Z,1899-12-31T04:55:00.000Z,0.000810185,786343,null
786343,Shane ,Pool,Shane 25@mailxyz.com,male,indian_asian,37,Kwazulu Natal,@Shane 2,786343,Channel O,2016-01-14T07:25:00.000Z,2016-01-14T00:00:00.000Z,1899-12-31T07:25:00.000Z,0.005034722,786343,null
786343,Shane ,Pool,Shane 25@mailxyz.com,male,indian_asian,37,Kwazulu Natal,@Shane 2,786343,Africa Magic,2016-01-12T17:16:00.000Z,2016-01-12T00:00:00.000Z,1899-12-31T17:16:00.000Z,0.000115741,786343,null
788854,Jacinto ,Lavoie,Jacinto 254@abcmail.com,male,coloured,28,Limpopo,@Jacinto 25,788854,Supersport Live Events,2016-02-16T20:19:00.000Z,2016-02-16T00:00:00.000Z,1899-12-31T20:19:00.000Z,0.00400463,788854,null
788854,Jacinto ,Lavoie,Jacinto 254@abcmail.com,male,coloured,28,Limpopo,@Jacinto 25,788854,Cartoon Network,2016-02-07T14:44:00.000Z,2016-02-07T00:00:00.000Z,1899-12-31T14:44:00.000Z,0.015196759,788854,null
788854,Jacinto ,Lavoie,Jacinto 254@abcmail.com,male,coloured,28,Limpopo,@Jacinto 25,788854,Channel O,2016-02-04T08:16:00.000Z,2016-02-04T00:00:00.000Z,1899-12-31T08:16:00.000Z,0.003229167,788854,null
788854,Jacinto ,Lavoie,Jacinto 254@abcmail.com,male,coloured,28,Limpopo,@Jacinto 25,788854,Channel O,2016-02-03T20:26:00.000Z,2016-02-03T00:00:00.000Z,1899-12-31T20:26:00.000Z,0.001076389,788854,null
809162,Emerson ,Mccown,Emerson 243@mail.com,male,black,54,Free State,@Emerson 24,809162,ICC Cricket World Cup 2011,2016-03-06T11:25:00.000Z,2016-03-06T00:00:00.000Z,1899-12-31T11:25:00.000Z,0.002615741,809162,null
803703,Bernardo ,Mina,Bernardo 321@yahoo.com,male,coloured,33,Western Cape,@Bernardo 32,803703,Supersport Live Events,2016-03-05T15:33:00.000Z,2016-03-05T00:00:00.000Z,1899-12-31T15:33:00.000Z,0.000763889,803703,null
809165,Eli ,Singer,Eli 291@yahoo.com,male,white,40,Gauteng,@Eli 29,809165,ICC Cricket World Cup 2011,2016-03-03T10:44:00.000Z,2016-03-03T00:00:00.000Z,1899-12-31T10:44:00.000Z,0.006435185,809165,null
809165,Eli ,Singer,Eli 291@yahoo.com,male,white,40,Gauteng,@Eli 29,809165,Supersport Live Events,2016-01-21T12:30:00.000Z,2016-01-21T00:00:00.000Z,1899-12-31T12:30:00.000Z,0.005509259,809165,null
809165,Eli ,Singer,Eli 291@yahoo.com,male,white,40,Gauteng,@Eli 29,809165,SuperSport Blitz,2016-01-19T18:36:00.000Z,2016-01-19T00:00:00.000Z,1899-12-31T18:36:00.000Z,0.001157407,809165,null
788856,Valentine ,Fudge,Valentine 471@yahoo.com,male,None,45,Western Cape,@Valentine 47,788856,Supersport Live Events,2016-01-16T17:28:00.000Z,2016-01-16T00:00:00.000Z,1899-12-31T17:28:00.000Z,0,788856,null
788856,Valentine ,Fudge,Valentine 471@yahoo.com,male,None,45,Western Cape,@Valentine 47,788856,Cartoon Network,2016-01-10T19:55:00.000Z,2016-01-10T00:00:00.000Z,1899-12-31T19:55:00.000Z,0.014282407,788856,null
787846,Dia ,Arrieta,Dia 85@mailxyz.com,female,coloured,32,Western Cape,@Dia 8,787846,Boomerang,2016-03-24T18:26:00.000Z,2016-03-24T00:00:00.000Z,1899-12-31T18:26:00.000Z,0.005497685,787846,null
787846,Dia ,Arrieta,Dia 85@mailxyz.com,female,coloured,32,Western Cape,@Dia 8,787846,Channel O,2016-03-25T10:12:00.000Z,2016-03-25T00:00:00.000Z,1899-12-31T10:12:00.000Z,0.0003125,787846,null
787846,Dia ,Arrieta,Dia 85@mailxyz.com,female,coloured,32,Western Cape,@Dia 8,787846,Channel O,2016-03-25T21:50:00.000Z,2016-03-25T00:00:00.000Z,1899-12-31T21:50:00.000Z,0.003680556,787846,null
788857,Raymundo ,Vital,Raymundo 434@abcmail.com,male,white,47,Western Cape,@Raymundo 43,788857,SawSee,2016-02-09T15:20:00.000Z,2016-02-09T00:00:00.000Z,1899-12-31T15:20:00.000Z,0.0000694444,788857,null
788857,Raymundo ,Vital,Raymundo 434@abcmail.com,male,white,47,Western Cape,@Raymundo 43,788857,Africa Magic,2016-02-13T10:19:00.000Z,2016-02-13T00:00:00.000Z,1899-12-31T10:19:00.000Z,0.00021412,788857,null
788857,Raymundo ,Vital,Raymundo 434@abcmail.com,male,white,47,Western Cape,@Raymundo 43,788857,Channel O,2016-02-13T10:20:00.000Z,2016-02-13T00:00:00.000Z,1899-12-31T10:20:00.000Z,0.000381944,788857,null
802485,Emerson ,Jacox,Emerson 241@yahoo.com,male,white,34,Gauteng,@Emerson 24,802485,Boomerang,2016-02-21T14:16:00.000Z,2016-02-21T00:00:00.000Z,1899-12-31T14:16:00.000Z,0.002662037,802485,null
802485,Emerson ,Jacox,Emerson 241@yahoo.com,male,white,34,Gauteng,@Emerson 24,802485,Boomerang,2016-02-20T07:49:00.000Z,2016-02-20T00:00:00.000Z,1899-12-31T07:49:00.000Z,0,802485,null
802485,Emerson ,Jacox,Emerson 241@yahoo.com,male,white,34,Gauteng,@Emerson 24,802485,Cartoon Network,2016-02-21T08:52:00.000Z,2016-02-21T00:00:00.000Z,1899-12-31T08:52:00.000Z,0.020914352,802485,null
788858,Charlie ,Vital,Charlie 362@gmail.com,male,black,30,Western Cape,@Charlie 36,788858,SuperSport Blitz,2016-02-04T14:07:00.000Z,2016-02-04T00:00:00.000Z,1899-12-31T14:07:00.000Z,0.001458333,788858,null
788858,Charlie ,Vital,Charlie 362@gmail.com,male,black,30,Western Cape,@Charlie 36,788858,SuperSport Blitz,2016-02-09T16:05:00.000Z,2016-02-09T00:00:00.000Z,1899-12-31T16:05:00.000Z,0.013194444,788858,null
809166,Stacy ,Shkreli,Stacy 274@abcmail.com,male,white,22,Eastern Cape,@Stacy 27,809166,ICC Cricket World Cup 2011,2016-02-22T12:05:00.000Z,2016-02-22T00:00:00.000Z,1899-12-31T12:05:00.000Z,0.010462963,809166,null
809166,Stacy ,Shkreli,Stacy 274@abcmail.com,male,white,22,Eastern Cape,@Stacy 27,809166,ICC Cricket World Cup 2011,2016-02-24T13:53:00.000Z,2016-02-24T00:00:00.000Z,1899-12-31T13:53:00.000Z,0.002800926,809166,null
791480,Robby ,Curran,Robby 162@gmail.com,male,white,18,Kwazulu Natal,@Robby 16,791480,Trace TV,2016-02-14T08:42:00.000Z,2016-02-14T00:00:00.000Z,1899-12-31T08:42:00.000Z,0.001701389,791480,null
791480,Robby ,Curran,Robby 162@gmail.com,male,white,18,Kwazulu Natal,@Robby 16,791480,Supersport Live Events,2016-02-03T13:56:00.000Z,2016-02-03T00:00:00.000Z,1899-12-31T13:56:00.000Z,0.000925926,791480,null
793752,Cory ,Wigfall,Cory 102@gmail.com,male,white,28,Western Cape,@Cory 10,793752,ICC Cricket World Cup 2011,2016-02-24T09:05:00.000Z,2016-02-24T00:00:00.000Z,1899-12-31T09:05:00.000Z,0.001875,793752,null
788877,Katharina ,Condie,Katharina 414@abcmail.com,female,coloured,26,Western Cape,@Katharina 41,788877,Channel O,2016-01-10T15:38:00.000Z,2016-01-10T00:00:00.000Z,1899-12-31T15:38:00.000Z,0.000416667,788877,null
788877,Katharina ,Condie,Katharina 414@abcmail.com,female,coloured,26,Western Cape,@Katharina 41,788877,Trace TV,2016-01-10T13:46:00.000Z,2016-01-10T00:00:00.000Z,1899-12-31T13:46:00.000Z,0.002361111,788877,null
788877,Katharina ,Condie,Katharina 414@abcmail.com,female,coloured,26,Western Cape,@Katharina 41,788877,Channel O,2016-01-07T15:02:00.000Z,2016-01-07T00:00:00.000Z,1899-12-31T15:02:00.000Z,0.004444444,788877,null
788877,Katharina ,Condie,Katharina 414@abcmail.com,female,coloured,26,Western Cape,@Katharina 41,788877,Africa Magic,2016-01-08T06:58:00.000Z,2016-01-08T00:00:00.000Z,1899-12-31T06:58:00.000Z,0.000792824,788877,null
788891,Markus ,Wigfall,Markus 192@gmail.com,male,coloured,28,Kwazulu Natal,@Markus 19,788891,SuperSport Blitz,2016-03-11T12:02:00.000Z,2016-03-11T00:00:00.000Z,1899-12-31T12:02:00.000Z,0.001203704,788891,null
788891,Markus ,Wigfall,Markus 192@gmail.com,male,coloured,28,Kwazulu Natal,@Markus 19,788891,Channel O,2016-03-11T12:11:00.000Z,2016-03-11T00:00:00.000Z,1899-12-31T12:11:00.000Z,0.0021875,788891,null
788891,Markus ,Wigfall,Markus 192@gmail.com,male,coloured,28,Kwazulu Natal,@Markus 19,788891,E! Entertainment,2016-01-31T20:58:00.000Z,2016-01-31T00:00:00.000Z,1899-12-31T20:58:00.000Z,0.000925926,788891,null
788891,Markus ,Wigfall,Markus 192@gmail.com,male,coloured,28,Kwazulu Natal,@Markus 19,788891,Channel O,2016-03-10T23:58:00.000Z,2016-03-10T00:00:00.000Z,1899-12-31T23:58:00.000Z,0.001076389,788891,null
788893,Stacy ,Woolard,Stacy 271@yahoo.com,male,black,33,Mpumalanga,@Stacy 27,788893,Channel O,2016-02-15T04:58:00.000Z,2016-02-15T00:00:00.000Z,1899-12-31T04:58:00.000Z,0.034618056,788893,null
788893,Stacy ,Woolard,Stacy 271@yahoo.com,male,black,33,Mpumalanga,@Stacy 27,788893,Trace TV,2016-01-15T12:26:00.000Z,2016-01-15T00:00:00.000Z,1899-12-31T12:26:00.000Z,0.022395833,788893,null
788893,Stacy ,Woolard,Stacy 271@yahoo.com,male,black,33,Mpumalanga,@Stacy 27,788893,Supersport Live Events,2016-01-18T19:27:00.000Z,2016-01-18T00:00:00.000Z,1899-12-31T19:27:00.000Z,0.002384259,788893,null
788893,Stacy ,Woolard,Stacy 271@yahoo.com,male,black,33,Mpumalanga,@Stacy 27,788893,Cartoon Network,2016-01-21T14:30:00.000Z,2016-01-21T00:00:00.000Z,1899-12-31T14:30:00.000Z,0.0015625,788893,null
788893,Stacy ,Woolard,Stacy 271@yahoo.com,male,black,33,Mpumalanga,@Stacy 27,788893,Channel O,2016-03-06T04:50:00.000Z,2016-03-06T00:00:00.000Z,1899-12-31T04:50:00.000Z,0.000104167,788893,null
788893,Stacy ,Woolard,Stacy 271@yahoo.com,male,black,33,Mpumalanga,@Stacy 27,788893,Trace TV,2016-02-09T04:49:00.000Z,2016-02-09T00:00:00.000Z,1899-12-31T04:49:00.000Z,0.043819444,788893,null
788911,Randy ,Reisinger,Randy 395@mailxyz.com,male,black,25,Gauteng,@Randy 39,788911,Trace TV,2016-02-12T21:09:00.000Z,2016-02-12T00:00:00.000Z,1899-12-31T21:09:00.000Z,0.000659722,788911,null
788922,Cory ,Fudge,Cory 101@yahoo.com,male,coloured,52,Western Cape,@Cory 10,788922,ICC Cricket World Cup 2011,2016-03-05T16:03:00.000Z,2016-03-05T00:00:00.000Z,1899-12-31T16:03:00.000Z,0.000601852,788922,null
788922,Cory ,Fudge,Cory 101@yahoo.com,male,coloured,52,Western Cape,@Cory 10,788922,ICC Cricket World Cup 2011,2016-02-27T16:06:00.000Z,2016-02-27T00:00:00.000Z,1899-12-31T16:06:00.000Z,0.001296296,788922,null
788930,Lane ,Sieren,Lane 114@abcmail.com,male,white,31,North West,@Lane 11,788930,Vuzu,2016-02-02T00:24:00.000Z,2016-02-02T00:00:00.000Z,1899-12-31T00:24:00.000Z,0.000694444,788930,null
788930,Lane ,Sieren,Lane 114@abcmail.com,male,white,31,North West,@Lane 11,788930,Africa Magic,2016-02-06T23:51:00.000Z,2016-02-06T00:00:00.000Z,1899-12-31T23:51:00.000Z,0.005190972,788930,null
788930,Lane ,Sieren,Lane 114@abcmail.com,male,white,31,North West,@Lane 11,788930,DStv Events 1,2016-02-07T02:03:00.000Z,2016-02-07T00:00:00.000Z,1899-12-31T02:03:00.000Z,0.002777778,788930,null
788936,Raymundo ,Gettys,Raymundo 435@mailxyz.com,male,black,22,Limpopo,@Raymundo 43,788936,CNN,2016-01-13T19:04:00.000Z,2016-01-13T00:00:00.000Z,1899-12-31T19:04:00.000Z,0.001736111,788936,null
788936,Raymundo ,Gettys,Raymundo 435@mailxyz.com,male,black,22,Limpopo,@Raymundo 43,788936,Supersport Live Events,2016-01-15T01:31:00.000Z,2016-01-15T00:00:00.000Z,1899-12-31T01:31:00.000Z,0.002986111,788936,null
788936,Raymundo ,Gettys,Raymundo 435@mailxyz.com,male,black,22,Limpopo,@Raymundo 43,788936,SuperSport Blitz,2016-03-19T07:32:00.000Z,2016-03-19T00:00:00.000Z,1899-12-31T07:32:00.000Z,0.004675926,788936,null
788936,Raymundo ,Gettys,Raymundo 435@mailxyz.com,male,black,22,Limpopo,@Raymundo 43,788936,Channel O,2016-03-19T16:06:00.000Z,2016-03-19T00:00:00.000Z,1899-12-31T16:06:00.000Z,0.011388889,788936,null
788936,Raymundo ,Gettys,Raymundo 435@mailxyz.com,male,black,22,Limpopo,@Raymundo 43,788936,Cartoon Network,2016-03-20T13:24:00.000Z,2016-03-20T00:00:00.000Z,1899-12-31T13:24:00.000Z,0.001342593,788936,null
788941,Kyle ,Nicholls,Kyle 62@gmail.com,male,white,35,Western Cape,@Kyle 6,788941,Supersport Live Events,2016-02-11T18:07:00.000Z,2016-02-11T00:00:00.000Z,1899-12-31T18:07:00.000Z,0.004814815,788941,null
788941,Kyle ,Nicholls,Kyle 62@gmail.com,male,white,35,Western Cape,@Kyle 6,788941,Supersport Live Events,2016-02-19T17:11:00.000Z,2016-02-19T00:00:00.000Z,1899-12-31T17:11:00.000Z,0.000532407,788941,null
788942,Royal ,Sytsma,Royal 171@yahoo.com,male,coloured,32,Western Cape,@Royal 17,788942,Boomerang,2016-02-11T04:31:00.000Z,2016-02-11T00:00:00.000Z,1899-12-31T04:31:00.000Z,0.000381944,788942,null
788945,Dion ,Marek,Dion 335@mailxyz.com,male,black,33,Free State,@Dion 33,788945,Africa Magic,2016-02-14T01:31:00.000Z,2016-02-14T00:00:00.000Z,1899-12-31T01:31:00.000Z,0.000711806,788945,null
788947,Lloyd ,Mccown,Lloyd 75@mailxyz.com,male,black,39,Kwazulu Natal,@Lloyd 7,788947,SuperSport Blitz,2016-02-10T21:11:00.000Z,2016-02-10T00:00:00.000Z,1899-12-31T21:11:00.000Z,0.002569444,788947,null
788949,Bernardo ,Reisinger,Bernardo 321@yahoo.com,male,white,29,Gauteng,@Bernardo 32,788949,Supersport Live Events,2016-03-24T10:47:00.000Z,2016-03-24T00:00:00.000Z,1899-12-31T10:47:00.000Z,0.001365741,788949,null
788949,Bernardo ,Reisinger,Bernardo 321@yahoo.com,male,white,29,Gauteng,@Bernardo 32,788949,Supersport Live Events,2016-01-06T13:20:00.000Z,2016-01-06T00:00:00.000Z,1899-12-31T13:20:00.000Z,0.000925926,788949,null
788949,Bernardo ,Reisinger,Bernardo 321@yahoo.com,male,white,29,Gauteng,@Bernardo 32,788949,Supersport Live Events,2016-01-05T13:58:00.000Z,2016-01-05T00:00:00.000Z,1899-12-31T13:58:00.000Z,0.023310185,788949,null
788949,Bernardo ,Reisinger,Bernardo 321@yahoo.com,male,white,29,Gauteng,@Bernardo 32,788949,ICC Cricket World Cup 2011,2016-03-20T13:52:00.000Z,2016-03-20T00:00:00.000Z,1899-12-31T13:52:00.000Z,0.005856481,788949,null
788949,Bernardo ,Reisinger,Bernardo 321@yahoo.com,male,white,29,Gauteng,@Bernardo 32,788949,E! Entertainment,2016-02-03T19:34:00.000Z,2016-02-03T00:00:00.000Z,1899-12-31T19:34:00.000Z,0.010902778,788949,null
788951,Loyd ,Mccown,Loyd 494@abcmail.com,male,black,37,Kwazulu Natal,@Loyd 49,788951,Cartoon Network,2016-02-07T12:52:00.000Z,2016-02-07T00:00:00.000Z,1899-12-31T12:52:00.000Z,0.00525463,788951,null
788954,Cory ,Lavoie,Cory 103@mail.com,male,black,41,Gauteng,@Cory 10,788954,Trace TV,2016-01-21T20:52:00.000Z,2016-01-21T00:00:00.000Z,1899-12-31T20:52:00.000Z,0.000972222,788954,null
788954,Cory ,Lavoie,Cory 103@mail.com,male,black,41,Gauteng,@Cory 10,788954,DStv Events 1,2016-01-19T17:20:00.000Z,2016-01-19T00:00:00.000Z,1899-12-31T17:20:00.000Z,0.001157407,788954,null
788958,Art ,Luthy,Art 402@gmail.com,male,white,38,Kwazulu Natal,@Art 40,788958,Cartoon Network,2016-01-24T11:03:00.000Z,2016-01-24T00:00:00.000Z,1899-12-31T11:03:00.000Z,0.039456019,788958,null
788958,Art ,Luthy,Art 402@gmail.com,male,white,38,Kwazulu Natal,@Art 40,788958,Cartoon Network,2016-01-31T20:12:00.000Z,2016-01-31T00:00:00.000Z,1899-12-31T20:12:00.000Z,0.020844907,788958,null
788958,Art ,Luthy,Art 402@gmail.com,male,white,38,Kwazulu Natal,@Art 40,788958,Cartoon Network,2016-01-25T02:59:00.000Z,2016-01-25T00:00:00.000Z,1899-12-31T02:59:00.000Z,0.025173611,788958,null
788959,Cody ,Pascarella,Cody 125@mailxyz.com,male,None,35,Gauteng,@Cody 12,788959,ICC Cricket World Cup 2011,2016-03-02T09:49:00.000Z,2016-03-02T00:00:00.000Z,1899-12-31T09:49:00.000Z,0.006111111,788959,null
788961,Kyle ,Mccown,Kyle 63@mail.com,male,black,62,North West,@Kyle 6,788961,SuperSport Blitz,2016-02-21T07:27:00.000Z,2016-02-21T00:00:00.000Z,1899-12-31T07:27:00.000Z,0.0000925926,788961,null
788961,Kyle ,Mccown,Kyle 63@mail.com,male,black,62,North West,@Kyle 6,788961,Supersport Live Events,2016-01-26T16:17:00.000Z,2016-01-26T00:00:00.000Z,1899-12-31T16:17:00.000Z,0.0000694444,788961,null
788961,Kyle ,Mccown,Kyle 63@mail.com,male,black,62,North West,@Kyle 6,788961,Trace TV,2016-03-20T12:37:00.000Z,2016-03-20T00:00:00.000Z,1899-12-31T12:37:00.000Z,0.018958333,788961,null
788969,Markus ,Vital,Markus 194@abcmail.com,male,black,42,North West,@Markus 19,788969,Supersport Live Events,2016-03-02T21:22:00.000Z,2016-03-02T00:00:00.000Z,1899-12-31T21:22:00.000Z,0.00025463,788969,null
788969,Markus ,Vital,Markus 194@abcmail.com,male,black,42,North West,@Markus 19,788969,CNN,2016-03-03T20:50:00.000Z,2016-03-03T00:00:00.000Z,1899-12-31T20:50:00.000Z,0.000856481,788969,null
788969,Markus ,Vital,Markus 194@abcmail.com,male,black,42,North West,@Markus 19,788969,Supersport Live Events,2016-03-03T20:55:00.000Z,2016-03-03T00:00:00.000Z,1899-12-31T20:55:00.000Z,0.000486111,788969,null
